,Open Price,High Price,Low Price,Last Price,Intra day range ,overnight,Volume,Volatility 30 Day,Price Change 1 Day Percent
Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,Intra day range ,overnight,PX_VOLUME,VOLATILITY_30D,CHG_PCT_1D
4/20/2010,1199.04,1208.58,1199.04,1207.18,0.007956365,-0.006742988,960274391,66.64,-1.83
4/21/2010,1207.16,1210.99,1198.85,1205.95,0.010126371,0.001003358,765237713,66.39,-0.97
4/22/2010,1202.52,1210.27,1190.19,1208.67,0.016871256,-0.005088237,296962559,64.43,0.58
4/23/2010,1207.87,1217.28,1205.1,1217.28,0.010107045,-0.00773035,376536436,61.1,0.54
4/26/2010,1217.07,1219.8,1211.07,1212.05,0.007208502,0.004141743,683138247,59.76,-0.39
4/27/2010,1209.92,1211.38,1181.62,1183.71,0.025185762,0.022142248,722124675,59.63,2.44
4/28/2010,1184.59,1195.05,1181.81,1191.36,0.011203154,-0.005682581,1015002575,59.7,1.42
4/29/2010,1193.3,1209.36,1193.3,1206.78,0.013458476,-0.011170222,875224698,56.79,3.16
4/30/2010,1206.77,1207.99,1186.32,1186.69,0.018266572,0.016921016,1057490399,52.01,-0.47
5/3/2010,1188.58,1205.13,1188.58,1202.26,0.013924178,-0.01137857,1085354179,49.24,0.78
5/4/2010,1197.5,1197.5,1168.12,1173.6,0.025151526,0.02036469,1099949592,47.01,-3
5/5/2010,1169.24,1175.95,1158.15,1165.9,0.015369339,0.00286474,1021665171,47,0.34
5/6/2010,1164.38,1167.58,1065.79,1128.15,0.09550662,0.032114524,1003311068,46.38,-2.13
5/7/2010,1127.04,1135.13,1094.15,1110.89,0.037453731,0.014537893,1084541561,46.78,-2.26
5/10/2010,1122.27,1163.85,1122.27,1159.73,0.037049908,-0.032300622,1204772053,36.94,0.18
5/11/2010,1156.39,1170.48,1147.71,1155.79,0.019839506,0.000519125,1269596713,36.66,-3.35
5/12/2010,1155.43,1172.87,1155.43,1171.67,0.015093948,-0.013860558,1508689624,35.78,0.13
5/13/2010,1170.04,1173.57,1156.14,1157.44,0.015076029,0.010886093,1548622654,34.74,0.76
5/14/2010,1157.19,1157.19,1126.14,1135.68,0.02757206,0.018940194,1514117389,36.58,-5.28
5/17/2010,1136.52,1141.88,1114.96,1136.94,0.024144364,-0.000369413,1526261410,37.11,4.35
5/18/2010,1138.78,1148.66,1117.2,1120.8,0.028159685,0.016042113,1486161308,36.77,-1.52
5/19/2010,1119.57,1124.27,1100.66,1115.05,0.021450766,0.00405363,1329727233,36.59,0.54
5/20/2010,1107.34,1107.34,1071.58,1071.59,0.033371284,0.03336164,1170100552,35.73,0.56
5/21/2010,1067.26,1090.16,1055.9,1087.69,0.032446254,-0.018782925,1073921618,35.84,1.09
5/24/2010,1084.78,1089.95,1072.7,1073.65,0.016080917,0.010366507,1401391489,37.09,3.36
5/25/2010,1067.42,1074.75,1040.78,1074.03,0.032638982,-0.00615439,1287439236,35.05,-3.31
5/26/2010,1075.51,1090.75,1065.59,1067.95,0.023611333,0.007078983,1376504659,35.53,-2.28
5/27/2010,1074.27,1103.52,1074.27,1103.06,0.027227792,-0.026100121,1228262680,35.08,-0.05
5/28/2010,1102.59,1102.59,1084.78,1089.41,0.016418076,0.012098292,1267292722,35.46,1.58
6/1/2010,1087.3,1094.77,1069.89,1070.71,0.023254727,0.015494392,1298886882,35.14,-0.75
6/2/2010,1073.01,1098.56,1072.03,1098.38,0.024747442,-0.023097653,1534700560,35.44,1.64
6/3/2010,1098.82,1105.67,1091.81,1102.83,0.012694516,-0.0036361,1406621023,36.33,2.69
6/4/2010,1098.43,1098.43,1060.5,1064.88,0.035766148,0.031505897,1127293248,36.29,0.15
6/7/2010,1065.84,1071.36,1049.86,1050.47,0.020478921,0.014631546,1648254611,39.29,-4.91
6/8/2010,1050.81,1063.15,1042.17,1062,0.020131073,-0.010536723,1171001007,38.59,0.8
6/9/2010,1062.75,1077.74,1052.25,1055.69,0.024224281,0.006687569,1343725781,38.28,0.17
6/10/2010,1058.77,1087.85,1058.77,1086.84,0.027465833,-0.025827169,1058818962,36.86,-1
6/11/2010,1082.65,1092.25,1077.12,1091.6,0.014046717,-0.008198974,1397137319,39,-4.56
6/14/2010,1095,1105.91,1089.03,1089.63,0.015500032,0.004928278,1233558621,38.81,-0.1
6/15/2010,1091.21,1115.59,1091.21,1115.23,0.022342171,-0.021538158,1312651458,38.11,-1.2
6/16/2010,1114.02,1118.74,1107.13,1114.61,0.010486573,-0.000529333,1908508478,38.06,-1.14
6/17/2010,1115.98,1117.72,1105.87,1116.04,0.010715545,-5.38E-05,1421969299,38.81,-3.47
6/18/2010,1116.16,1121.01,1113.93,1117.51,0.006355875,-0.001208043,1637125964,40.75,4.01
6/21/2010,1122.79,1131.23,1108.24,1113.2,0.020744604,0.008614804,1673279041,40.76,-1.07
6/22/2010,1113.9,1118.5,1094.18,1095.31,0.02222669,0.016972364,1372751068,39.89,-1.58
6/23/2010,1095.57,1099.64,1085.31,1092.04,0.013203601,0.003232482,2010968756,40.29,-2.36
6/24/2010,1090.93,1090.93,1071.6,1073.69,0.018038447,0.016056776,1707031648,42.09,-4.66
6/25/2010,1075.1,1083.56,1067.89,1076.77,0.014673796,-0.001550935,1643373655,39.42,-0.64
6/28/2010,1077.5,1082.6,1071.45,1074.57,0.010406459,0.002726672,1606519623,37.65,2.38
6/29/2010,1071.1,1071.1,1035.18,1041.24,0.034699279,0.028677346,1695355183,39.23,-4.25
6/30/2010,1040.56,1048.08,1028.33,1030.71,0.019205897,0.009556519,1621028321,39.13,0.12
7/1/2010,1031.1,1033.58,1010.91,1027.37,0.02242534,0.00363063,1376216869,38.96,-1
7/2/2010,1027.65,1032.95,1015.93,1022.58,0.016753123,0.004958047,1926364803,43.83,6.37
7/6/2010,1028.09,1042.5,1018.35,1028.06,0.023714833,2.92E-05,1557558846,42.26,0.24
7/7/2010,1028.54,1060.89,1028.54,1060.27,0.03145235,-0.02992634,1555219588,43.61,4.07
7/8/2010,1062.92,1071.25,1058.24,1070.24,0.012293998,-0.006839587,1446889907,43.34,0.77
7/9/2010,1070.5,1078.16,1068.1,1077.96,0.009418594,-0.006920479,1669029696,43.33,-0.35
7/12/2010,1077.23,1080.78,1070.45,1078.75,0.009650147,-0.001409038,1321669668,44.23,3.21
7/13/2010,1080.65,1099.46,1080.65,1095.34,0.017406191,-0.013411361,1899596263,44.74,2.09
7/14/2010,1095.61,1099.08,1087.68,1095.17,0.010481024,0.000401764,1703175031,44.51,-1.3
7/15/2010,1094.46,1098.66,1080.53,1096.48,0.016778803,-0.001842259,2272931979,43.86,-1.98
7/16/2010,1093.85,1093.85,1063.32,1064.88,0.028711959,0.027204943,1649065450,48.94,7.08
7/19/2010,1066.85,1074.7,1061.11,1071.25,0.012807343,-0.004107351,1340004720,46.98,-2.04
7/20/2010,1064.53,1083.94,1056.88,1083.48,0.025603664,-0.01748994,1545538069,47.01,0.96
7/21/2010,1086.67,1088.96,1065.25,1069.59,0.022257686,0.015968736,1536785657,47.55,2.33
7/22/2010,1072.14,1097.5,1072.14,1093.67,0.023653627,-0.019686011,1190274598,47.85,-2.03
7/23/2010,1092.17,1103.73,1087.88,1102.66,0.014569622,-0.009513359,1305623015,46.96,-3.48
7/26/2010,1102.89,1115.01,1101.3,1115.01,0.012448924,-0.010869858,1432748391,47.12,1.31
7/27/2010,1117.36,1120.95,1109.78,1113.84,0.010065058,0.003160238,1333118144,47.19,1.66
7/28/2010,1112.84,1114.66,1103.11,1106.13,0.010470397,0.006066195,1636165845,47.69,2.87
7/29/2010,1108.07,1115.9,1092.82,1101.53,0.021119672,0.005937196,1274321924,46.23,0.97
7/30/2010,1098.44,1106.44,1088.01,1101.6,0.016939183,-0.002868555,1087909646,45.07,-0.83
8/2/2010,1107.53,1127.3,1107.53,1125.86,0.017850532,-0.016280887,1080996321,45.62,-2.39
8/3/2010,1125.34,1125.44,1116.76,1120.46,0.007772485,0.004355354,1171141637,45.35,1.18
8/4/2010,1121.06,1128.75,1119.46,1127.24,0.008298644,-0.005482417,1540972869,45.66,3.81
8/5/2010,1125.78,1126.56,1118.81,1125.82,0.006927003,-3.55E-05,1293047334,42.62,0.25
8/6/2010,1122.07,1123.06,1107.17,1121.64,0.014351906,0.000383367,1523645104,43.23,-2.01
8/9/2010,1122.8,1129.24,1120.91,1127.79,0.007431462,-0.004424583,1292394379,42.95,1.25
8/10/2010,1122.92,1127.16,1111.58,1121.06,0.014016085,0.001659144,1332077839,40.16,1.55
8/11/2010,1116.89,1116.89,1088.55,1089.47,0.026034633,0.025168201,1763242372,40.12,0.5
8/12/2010,1081.48,1086.72,1076.69,1083.61,0.009315588,-0.001965652,1690331924,42.73,-4.28
8/13/2010,1082.22,1086.25,1079,1079.25,0.006719184,0.002751911,1536446094,39.52,2.13
8/16/2010,1077.49,1082.62,1069.49,1079.38,0.01227688,-0.001751005,1607431794,39.72,-0.77
8/17/2010,1081.16,1100.14,1081.16,1092.54,0.017555218,-0.010416095,1395702669,38.28,0.99
8/18/2010,1092.08,1099.77,1085.76,1094.16,0.012903404,-0.001901002,1524065476,38.45,1.68
8/19/2010,1092.44,1092.44,1070.66,1075.63,0.020342592,0.015628051,1176485518,38.63,-1.01
8/20/2010,1075.63,1075.63,1063.91,1071.69,0.011015969,0.003676436,1066406595,37.75,-0.27
8/23/2010,1073.36,1081.58,1067.08,1067.36,0.013588484,0.005621346,1212666336,37.78,2.16
8/24/2010,1063.2,1063.2,1046.68,1051.87,0.015783238,0.010771293,1497560806,37.46,-0.1
8/25/2010,1048.98,1059.38,1039.83,1055.33,0.01880115,-0.006017075,1054905433,36.74,0.54
8/26/2010,1056.28,1061.45,1045.4,1047.22,0.015352975,0.008651477,1411338015,32.32,3.39
8/27/2010,1049.27,1065.21,1039.7,1064.59,0.024535924,-0.014390517,1238236267,31.54,-0.38
8/30/2010,1062.9,1064.4,1048.79,1048.92,0.014883818,0.013327995,1542611803,31.75,1.74
8/31/2010,1046.88,1055.14,1040.88,1049.33,0.013699946,-0.002334823,1728722700,31.61,-1.32
9/1/2010,1049.72,1081.3,1049.72,1080.29,0.030084213,-0.028297957,1678186347,31.34,2.41
9/2/2010,1080.66,1090.1,1080.39,1090.1,0.008987495,-0.008659756,1316848616,29.96,-2.15
9/3/2010,1093.61,1105.1,1093.61,1104.51,0.010506488,-0.00986863,1378278693,29.9,-0.1
9/7/2010,1102.6,1102.6,1091.15,1091.84,0.010493516,0.009854924,1443695814,31.12,-2.69
9/8/2010,1092.36,1103.26,1092.36,1098.87,0.009978395,-0.005924268,1235678829,30.21,1.04
9/9/2010,1101.15,1110.27,1101.15,1104.18,0.00828225,-0.002744118,1244529059,30.4,-1.14
9/10/2010,1104.57,1110.88,1103.92,1109.55,0.006304805,-0.004488306,1154552544,31.38,3.04
9/13/2010,1113.38,1123.87,1113.38,1121.9,0.009421761,-0.00759426,1078555408,30.28,-0.17
9/14/2010,1121.16,1127.36,1115.58,1121.1,0.01055953,5.35E-05,1350506096,30.28,-0.51
9/15/2010,1119.43,1126.46,1114.63,1125.07,0.010613387,-0.005013021,1255091026,28.92,-1.68
9/16/2010,1123.89,1125.44,1118.88,1124.66,0.005863006,-0.000684651,868011447,28.93,-0.15
9/17/2010,1126.39,1131.47,1122.43,1125.59,0.008053954,0.000710738,1179949801,29.06,2.63
9/20/2010,1126.57,1144.86,1126.57,1142.71,0.016235121,-0.014124319,1133119370,29.62,-1.9
9/21/2010,1142.82,1148.59,1136.22,1139.78,0.010886976,0.002667181,1114022681,29.61,1.54
9/22/2010,1139.49,1144.38,1131.58,1134.28,0.011311617,0.004593222,1497171396,29.81,1.36
9/23/2010,1131.1,1136.77,1122.79,1124.83,0.012451126,0.005574176,1292331939,27.04,2.58
9/24/2010,1131.69,1148.9,1131.69,1148.67,0.015207345,-0.014782313,1138888599,26.55,0.2
9/27/2010,1148.64,1149.92,1142,1142.16,0.006935201,0.005673461,1114601424,26.85,-1.37
9/28/2010,1142.31,1150,1132.09,1147.7,0.015820297,-0.004696349,1171776868,26.89,1.15
9/29/2010,1146.75,1148.63,1140.26,1144.73,0.007340431,0.001764608,1071912579,26.63,-0.25
9/30/2010,1145.97,1157.16,1136.08,1141.2,0.018555031,0.004179811,902279394,26.36,-0.1
10/1/2010,1143.49,1150.3,1139.42,1146.24,0.009548718,-0.002399149,891387135,26.29,0.35
10/4/2010,1144.96,1148.16,1131.87,1137.03,0.014392112,0.00697431,996937203,25.76,-0.35
10/5/2010,1140.68,1162.76,1140.68,1160.75,0.019356875,-0.017290545,1049632795,25.76,0.61
10/6/2010,1159.81,1162.33,1154.85,1159.97,0.006477032,-0.000137935,773457291,25.75,0.14
10/7/2010,1161.57,1163.87,1151.41,1158.06,0.010821514,0.003030931,975758583,25.12,-2.38
10/8/2010,1158.36,1167.73,1155.58,1165.15,0.010514201,-0.005827576,1000984583,25.41,-1.27
10/11/2010,1165.32,1168.68,1162.02,1165.32,0.005731399,0,1117209366,24.86,-0.14
10/12/2010,1164.28,1172.58,1155.71,1169.77,0.014597088,-0.00469323,941662309,24.66,0.84
10/13/2010,1171.32,1184.38,1171.32,1178.1,0.011149814,-0.005755029,2050324761,23.59,0.31
10/14/2010,1177.82,1178.89,1166.71,1173.81,0.010439612,0.003416226,1206788516,24.53,-3.06
10/15/2010,1177.47,1181.2,1167.12,1176.19,0.012063884,0.00108826,1029061714,24.54,0.23
10/18/2010,1176.83,1185.53,1174.55,1184.71,0.009348261,-0.006651417,948644045,23.17,0.65
10/19/2010,1178.64,1178.64,1159.71,1165.9,0.016323046,0.010927181,1059753684,23.81,2.14
10/20/2010,1166.74,1182.94,1166.74,1178.17,0.013884842,-0.009701486,1418341138,23.51,-0.15
10/21/2010,1179.82,1189.43,1171.17,1180.27,0.015591246,-0.000381269,880005183,21.93,0.91
10/22/2010,1180.52,1183.93,1178.99,1183.08,0.004190027,-0.002163844,1136340485,22.09,-0.85
10/25/2010,1184.74,1196.14,1184.74,1185.62,0.009622364,-0.000742228,827090929,22.06,0.44
10/26/2010,1184.88,1187.11,1177.72,1185.64,0.007973033,-0.000641004,732480411,23.29,-2.91
10/27/2010,1183.84,1183.84,1171.7,1182.45,0.010361014,0.001175525,980014455,23.29,0.26
10/28/2010,1184.47,1189.53,1177.1,1183.78,0.01055985,0.000582879,997915340,22.67,-1.97
10/29/2010,1183.87,1185.46,1179.7,1183.26,0.004882597,0.000515525,1306097963,21.97,-0.17
11/1/2010,1185.71,1195.81,1177.65,1184.39,0.015420541,0.001114498,900925673,21.46,0.35
11/2/2010,1187.86,1195.88,1187.86,1193.57,0.006751637,-0.004783967,827875148,21,-0.4
11/3/2010,1193.79,1198.3,1183.56,1197.96,0.012453952,-0.003480918,1085439287,20.9,2.49
11/4/2010,1198.34,1221.25,1198.34,1221.06,0.019118113,-0.018606784,897257218,20.98,0.53
11/5/2010,1221.2,1227.08,1220.29,1225.85,0.005564251,-0.003793286,1276224620,22.52,2.96
11/8/2010,1223.24,1224.57,1217.55,1223.25,0.005765677,-8.17E-06,1079522432,22.4,0.86
11/9/2010,1223.59,1226.84,1208.94,1213.4,0.014806359,0.00839789,1235888135,22.39,-0.04
11/10/2010,1213.14,1218.75,1204.33,1218.71,0.011973462,-0.004570406,1002649012,22.64,1.14
11/11/2010,1213.04,1215.45,1204.49,1213.54,0.009099287,-0.000412018,1085543360,22.64,0.36
11/12/2010,1209.07,1210.5,1194.08,1199.21,0.013751172,0.00822208,1053496625,22.61,-0.05
11/15/2010,1200.44,1207.43,1197.15,1197.75,0.008587061,0.002245878,1298992470,23.55,2.33
11/16/2010,1194.79,1194.79,1173,1178.34,0.0185763,0.013960317,940053638,23.55,0.3
11/17/2010,1178.33,1183.56,1175.82,1178.59,0.00658264,-0.000220603,926885316,22.22,0.3
11/18/2010,1183.75,1200.29,1183.75,1196.69,0.013972545,-0.01081316,1074806892,21.79,-0.26
11/19/2010,1196.12,1199.97,1189.44,1199.73,0.008852906,-0.00300901,1194899346,21.86,-0.46
11/22/2010,1198.07,1198.94,1184.58,1197.84,0.01212244,0.000192012,1301644751,21.97,1.19
11/23/2010,1192.51,1192.51,1176.91,1180.73,0.013255049,0.009976879,1407195862,21.98,0.07
11/24/2010,1183.7,1198.62,1183.7,1198.35,0.012604545,-0.012225143,1047338511,19.68,1.53
11/26/2010,1194.16,1194.16,1186.93,1189.4,0.006091345,0.004002018,1079821445,19.68,0.3
11/29/2010,1189.08,1190.34,1173.64,1187.76,0.014229236,0.001111336,1703398461,19.77,-0.29
11/30/2010,1182.96,1187.4,1174.14,1180.55,0.011293372,0.002041421,1183630424,19.19,-0.56
12/1/2010,1186.6,1207.61,1186.6,1206.07,0.017706051,-0.016143342,1228565527,19.39,1.34
12/2/2010,1206.81,1221.89,1206.81,1221.53,0.012495753,-0.012050461,890617205,19.41,-0.33
12/3/2010,1219.93,1225.57,1216.82,1224.71,0.007190875,-0.003902965,960639233,19.67,-1.27
12/6/2010,1223.87,1225.8,1220.67,1223.12,0.00420261,0.000613186,1044440567,19.84,1.15
12/7/2010,1227.25,1235.05,1223.25,1223.75,0.009646434,0.002860061,773203679,17.11,0.69
12/8/2010,1225.02,1228.93,1219.5,1228.28,0.007732677,-0.002654118,959235249,17.53,-0.85
12/9/2010,1230.14,1234.71,1226.85,1233,0.006406651,-0.002319546,1047074064,18.16,-2.43
12/10/2010,1233.85,1240.4,1232.58,1240.4,0.006344416,-0.005280555,837384958,18.18,1.01
12/13/2010,1242.52,1246.73,1240.34,1240.46,0.005151813,0.001660674,879355519,18.2,0.69
12/14/2010,1241.84,1246.59,1238.17,1241.59,0.006800359,0.000201355,896769092,18.12,1.09
12/15/2010,1241.58,1244.25,1234.01,1235.23,0.00829815,0.005140743,1310879286,17.58,1.86
12/16/2010,1236.34,1243.75,1232.85,1242.87,0.008841303,-0.005253969,976042195,17.64,-0.05
12/17/2010,1243.63,1245.81,1239.87,1243.91,0.004790825,-0.000225097,933991572,15.86,0.24
12/20/2010,1245.76,1250.2,1241.51,1247.08,0.006999541,-0.001058473,840516884,15.8,0.01
12/21/2010,1249.43,1255.82,1249.43,1254.6,0.005114332,-0.004120835,957017697,15.76,0.28
12/22/2010,1254.94,1259.39,1254.94,1258.84,0.003545986,-0.00309809,1088675435,15.63,-0.2
12/23/2010,1257.53,1258.59,1254.05,1256.77,0.00362027,0.000604725,1117637331,15.95,-0.81
12/27/2010,1254.66,1258.43,1251.48,1257.54,0.005553425,-0.002290186,1390988607,17.57,-2.21
12/28/2010,1259.1,1259.9,1256.22,1258.51,0.002929423,0.000468808,1085437004,16.31,-0.33
12/29/2010,1258.78,1262.6,1258.78,1259.78,0.003034684,-0.000793789,985837240,16.47,0.85
12/30/2010,1259.44,1261.09,1256.32,1257.88,0.003796803,0.001240182,828050945,16.86,1.31
12/31/2010,1256.76,1259.34,1254.19,1257.64,0.004106236,-0.000699723,1088609306,16.97,0.88
1/3/2011,1257.62,1276.17,1257.62,1271.87,0.014750083,-0.011203975,1048847184,16.95,0.78
1/4/2011,1272.95,1274.12,1262.66,1270.2,0.009076077,0.002165013,1337713942,16.88,1.04
1/5/2011,1268.78,1277.63,1265.36,1276.56,0.009696845,-0.006094504,1064455219,16.9,-0.14
1/6/2011,1276.29,1278.17,1270.43,1273.85,0.006092425,0.001915453,1058281551,16.46,0.63
1/7/2011,1274.41,1276.83,1261.7,1271.5,0.011991757,0.002288635,1326054506,16.46,0.31
1/10/2011,1270.84,1271.52,1262.18,1269.75,0.007399895,0.000858437,1377147758,16.89,1.53
1/11/2011,1272.58,1277.25,1269.62,1274.48,0.006009672,-0.001490804,1288695394,16.79,-0.31
1/12/2011,1275.65,1286.87,1275.65,1285.96,0.008795516,-0.008017357,2104864392,16.44,0.26
1/13/2011,1285.78,1286.7,1280.47,1283.76,0.004865401,0.001573503,1033266369,16.44,-0.34
1/14/2011,1282.9,1293.24,1281.24,1293.24,0.009365927,-0.007995422,1082273549,15.85,0.66
1/18/2011,1293.22,1296.06,1290.16,1295.02,0.004573076,-0.00138994,1134802137,16.04,-1.01
1/19/2011,1294.52,1294.6,1278.92,1281.92,0.012260345,0.009829006,1100840637,16.32,-0.95
1/20/2011,1280.85,1283.35,1271.26,1280.26,0.00951025,0.000460844,986893903,16.2,-0.61
1/21/2011,1283.63,1291.21,1282.07,1283.35,0.007129096,0.000218179,824589347,14.79,1.78
1/24/2011,1283.29,1291.93,1282.47,1290.84,0.007376391,-0.005848905,937649631,14.69,-0.22
1/25/2011,1288.17,1291.26,1281.07,1291.18,0.007954288,-0.002331201,1546486668,14.72,-0.33
1/26/2011,1291.97,1299.74,1291.97,1296.63,0.006014072,-0.003593932,1375172106,16.69,-2.58
1/27/2011,1297.51,1301.29,1294.41,1299.54,0.005315163,-0.001562091,1165815471,15.82,-0.45
1/28/2011,1299.63,1302.67,1275.1,1276.34,0.021621834,0.018247489,942523646,16.43,1.49
1/31/2011,1276.5,1287.17,1276.5,1286.12,0.008358794,-0.007479862,1060573400,16.89,1.37
2/1/2011,1289.14,1308.86,1289.14,1307.59,0.01529702,-0.014109927,903040389,16.89,0.27
2/2/2011,1305.91,1307.61,1302.62,1304.03,0.003830741,0.001441685,1056365453,17,0.75
2/3/2011,1302.77,1308.6,1294.83,1307.1,0.010634601,-0.003312677,843416364,17.02,0.56
2/4/2011,1307.01,1311,1301.67,1310.87,0.007167715,-0.002944609,816025997,16.78,0.44
2/7/2011,1311.85,1322.85,1311.85,1319.05,0.008385105,-0.005458474,992593560,15.1,-0.28
2/8/2011,1318.76,1324.87,1316.03,1324.57,0.006717172,-0.004386329,1176218403,15.62,1.75
2/9/2011,1322.48,1324.54,1314.89,1320.88,0.007339017,0.001211314,1176750413,15.54,0.42
2/10/2011,1318.13,1322.78,1311.74,1321.87,0.008416302,-0.002829325,1257659026,15.57,-0.81
2/11/2011,1318.66,1330.79,1316.08,1329.15,0.011177132,-0.007892262,901847723,15.59,0.94
2/14/2011,1328.73,1332.96,1326.9,1332.32,0.004567036,-0.002694548,1058761683,15.71,-0.62
2/15/2011,1330.43,1330.43,1324.61,1328.01,0.004393746,0.001822275,1244100958,15.8,-0.89
2/16/2011,1329.51,1337.61,1329.51,1336.32,0.00609247,-0.005096085,1157158984,16.02,1.06
2/17/2011,1334.37,1341.5,1331,1340.43,0.007888805,-0.004520937,1161727777,16.47,-1.22
2/18/2011,1340.38,1344.07,1338.12,1343.01,0.004446537,-0.001958288,1206175606,16.89,-1.17
2/22/2011,1338.91,1338.91,1312.33,1315.45,0.020254052,0.017834201,1170124549,16.29,-0.33
2/23/2011,1315.44,1317.91,1299.55,1307.4,0.014127967,0.00614961,1358246669,17.3,-1.96
2/24/2011,1307.09,1310.91,1294.26,1306.1,0.012864494,0.000757982,1204385864,18.61,2.25
2/25/2011,1307.34,1320.61,1307.34,1319.88,0.010150382,-0.009500864,1395616261,20.45,-2.81
2/28/2011,1321.61,1329.38,1320.55,1327.22,0.006686608,-0.00422688,1232794187,20.44,0.64
3/1/2011,1328.64,1332.09,1306.14,1306.33,0.019867702,0.01707838,1143373915,20.26,0.24
3/2/2011,1305.47,1314.19,1302.58,1308.44,0.00891308,-0.002269879,1102476411,20.07,0.1
3/3/2011,1312.37,1332.28,1312.37,1330.97,0.015171026,-0.01397477,1091358474,20.78,1.92
3/4/2011,1330.73,1331.08,1312.59,1321.15,0.014086653,0.007251258,907303868,20.12,0.25
3/7/2011,1322.72,1327.68,1303.99,1310.13,0.018167317,0.009609733,1049545477,21.13,2.22
3/8/2011,1311.05,1325.74,1306.86,1321.82,0.014446842,-0.008147857,917786584,21.09,-0.01
3/9/2011,1319.92,1323.21,1312.27,1320.03,0.008336699,-8.33E-05,866755197,19.34,0.5
3/10/2011,1315.72,1315.72,1294.21,1295.11,0.016620178,0.015913706,879401720,19.6,-1.03
3/11/2011,1293.43,1308.35,1291.99,1304.28,0.012662637,-0.008318766,831259559,19.24,0.57
3/14/2011,1301.19,1301.19,1286.37,1296.39,0.011520791,0.003702589,984051553,19.28,1.45
3/15/2011,1288.46,1288.46,1261.12,1281.87,0.021679142,0.005140927,805275159,19.28,0.09
3/16/2011,1279.46,1280.91,1249.05,1256.88,0.025507386,0.01796512,885898139,19.21,-0.05
3/17/2011,1261.61,1278.88,1261.61,1273.71,0.013688858,-0.009499808,992737145,19.67,-1.34
3/18/2011,1276.71,1288.88,1276.18,1279.21,0.009951574,-0.001954331,1061544115,19.67,-0.32
3/21/2011,1281.65,1300.58,1281.65,1298.38,0.014770023,-0.012885288,838088948,20.02,1.36
3/22/2011,1298.29,1299.35,1292.7,1293.77,0.005144272,0.003493666,813442909,19.37,-0.05
3/23/2011,1292.19,1300.51,1284.05,1297.54,0.012818815,-0.004123187,647635681,19.38,0.45
3/24/2011,1300.61,1311.34,1297.74,1309.66,0.010479757,-0.00691019,557789571,19.95,-1.72
3/25/2011,1311.8,1319.18,1310.15,1313.8,0.006892341,-0.001522302,1086327973,19.78,0.38
3/28/2011,1315.45,1319.74,1310.19,1310.19,0.007289019,0.004014685,936759480,20,1.21
3/29/2011,1309.37,1319.45,1305.26,1319.44,0.010871397,-0.007632026,838146465,19.78,0.03
3/30/2011,1321.89,1331.74,1321.89,1328.26,0.007451452,-0.004795748,988469784,19.74,-0.84
3/31/2011,1327.44,1329.77,1325.03,1325.83,0.003577277,0.001214334,1334208332,19.41,0.55
4/1/2011,1329.48,1337.85,1328.89,1332.41,0.006742469,-0.002199023,899255409,19.04,-0.25
4/4/2011,1333.56,1336.74,1329.1,1332.87,0.005748251,0.00051768,1005637600,19.31,-1.03
